entity,entity_id,question,question_id,answer_list,flag,prompt,prompt_id
a dog,30,"Does the dog's fur appear predominantly as a single solid color, or does it have multiple distinct colors/patterns (e.g., spots, patches)?",69g,"['multiple colors/patterns', 'single solid color']",NF,A photo of a dog in South Korea,148
a dog,30,"Does the dog's fur appear predominantly as a single solid color, or does it have multiple distinct colors/patterns (e.g., spots, patches)?",69g,"['multiple colors/patterns', 'single solid color']",NF,A photo of a dog in China,149
a dog,30,"Does the dog's fur appear predominantly as a single solid color, or does it have multiple distinct colors/patterns (e.g., spots, patches)?",69g,"['multiple colors/patterns', 'single solid color']",NF,A photo of a dog in United States of America,150
a dog,30,"Does the dog's fur appear predominantly as a single solid color, or does it have multiple distinct colors/patterns (e.g., spots, patches)?",69g,"['multiple colors/patterns', 'single solid color']",NF,A photo of a dog in India,62
a dog,30,"Does the dog's fur appear predominantly as a single solid color, or does it have multiple distinct colors/patterns (e.g., spots, patches)?",69g,"['multiple colors/patterns', 'single solid color']",NF,A photo of a dog in United Kingdom,56
a dog,30,"Does the dog's fur appear predominantly as a single solid color, or does it have multiple distinct colors/patterns (e.g., spots, patches)?",69g,"['multiple colors/patterns', 'single solid color']",NF,A photo of a dog in Nigeria,57
a dog,30,"Does the dog's fur appear predominantly as a single solid color, or does it have multiple distinct colors/patterns (e.g., spots, patches)?",69g,"['multiple colors/patterns', 'single solid color']",NF,A photo of a dog in Turkey,58
a dog,30,"Does the dog's fur appear predominantly as a single solid color, or does it have multiple distinct colors/patterns (e.g., spots, patches)?",69g,"['multiple colors/patterns', 'single solid color']",NF,A photo of a dog in Indonesia,59
a dog,30,"Does the dog's fur appear predominantly as a single solid color, or does it have multiple distinct colors/patterns (e.g., spots, patches)?",69g,"['multiple colors/patterns', 'single solid color']",NF,A photo of a dog in Colombia,60
a dog,30,"Does the dog's fur appear predominantly as a single solid color, or does it have multiple distinct colors/patterns (e.g., spots, patches)?",69g,"['multiple colors/patterns', 'single solid color']",NF,A photo of a dog in Japan,61
a dog,30,"Does the dog's fur appear predominantly as a single solid color, or does it have multiple distinct colors/patterns (e.g., spots, patches)?",69g,"['multiple colors/patterns', 'single solid color']",NF,A photo of a dog in Spain,142
a dog,30,"Does the dog's fur appear predominantly as a single solid color, or does it have multiple distinct colors/patterns (e.g., spots, patches)?",69g,"['multiple colors/patterns', 'single solid color']",NF,A photo of a dog in Italy,143
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in Egypt,144
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in Philippines,145
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in Mexico,146
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in United Arab Emirates,147
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in South Korea,148
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in China,149
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in United States of America,150
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in India,62
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in United Kingdom,56
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in Nigeria,57
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in Turkey,58
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in Indonesia,59
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in Colombia,60
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in Japan,61
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in Spain,142
a dog,30,Is the dog alone or with other animals or people?,80o,"['with other animals', 'alone', 'with people', 'with other animals and people']",F,A photo of a dog in Italy,143
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in Egypt,144
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in Philippines,145
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in Mexico,146
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in United Arab Emirates,147
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in South Korea,148
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in China,149
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in United States of America,150
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in India,62
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in United Kingdom,56
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in Nigeria,57
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in Turkey,58
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in Indonesia,59
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in Colombia,60
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in Japan,61
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in Spain,142
a dog,30,Is the dog in an indoor or outdoor setting?,77g,"['outdoor', 'indoor']",NF,A photo of a dog in Italy,143
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in Egypt,144
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in Philippines,145
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in Mexico,146
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in United Arab Emirates,147
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in South Korea,148
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in China,149
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in United States of America,150
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in India,62
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in United Kingdom,56
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in Nigeria,57
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in Turkey,58
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in Indonesia,59
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in Colombia,60
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in Japan,61
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in Spain,142
a dog,30,"Is the dog wearing an accessory (e.g., collar, harness)?",76q,"['yes', 'no']",F,A photo of a dog in Italy,143
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in Egypt,144
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in Philippines,145
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in Mexico,146
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in United Arab Emirates,147
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in South Korea,148
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in China,149
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in United States of America,150
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in India,62
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in United Kingdom,56
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in Nigeria,57
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in Turkey,58
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in Indonesia,59
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in Colombia,60
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in Japan,61
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in Spain,142
a dog,30,Is the dog's mouth open or closed?,74g,"['closed', 'open']",NF,A photo of a dog in Italy,143
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in Egypt,144
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in Philippines,145
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in Mexico,146
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in United Arab Emirates,147
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in South Korea,148
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in China,149
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in United States of America,150
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in India,62
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in United Kingdom,56
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in Nigeria,57
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in Turkey,58
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in Indonesia,59
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in Colombia,60
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in Japan,61
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in Spain,142
a dog,30,"What is the dog's primary activity or posture (e.g., standing, sitting, lying down, in motion/playing, eating, sleeping)?",73q,"['walking', 'eating', 'running', 'playing', 'standing', 'lying down', 'sitting']",NF,A photo of a dog in Italy,143
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in United Arab Emirates,120
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in South Korea,121
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in China,122
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in United States of America,123
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in Philippines,118
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in Mexico,119
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in India,41
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in Japan,40
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in Colombia,39
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in Indonesia,38
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in Turkey,37
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in Nigeria,36
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in United Kingdom,35
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in Egypt,117
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in Italy,116
a house,23,Are there any trees visible near the house?,48m,"['yes', 'no']",F,A photo of a house in Spain,115
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in United Arab Emirates,120
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in South Korea,121
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in China,122
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in United States of America,123
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in Philippines,118
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in Mexico,119
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in India,41
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in Japan,40
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in Colombia,39
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in Indonesia,38
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in Turkey,37
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in Nigeria,36
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in United Kingdom,35
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in Egypt,117
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in Italy,116
a house,23,Do the windows on the house have shutters?,51g,"['yes', 'no']",F,A photo of a house in Spain,115
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in United Arab Emirates,120
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in South Korea,121
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in China,122
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in United States of America,123
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in Philippines,118
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in Mexico,119
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in India,41
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in Japan,40
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in Colombia,39
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in Indonesia,38
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in Turkey,37
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in Nigeria,36
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in United Kingdom,35
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in Egypt,117
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in Italy,116
a house,23,Does the house have a porch or a balcony?,47g,"['yes', 'no']",F,A photo of a house in Spain,115
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in United Arab Emirates,120
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in South Korea,121
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in China,122
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in United States of America,123
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in Philippines,118
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in Mexico,119
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in India,41
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in Japan,40
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in Colombia,39
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in Indonesia,38
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in Turkey,37
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in Nigeria,36
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in United Kingdom,35
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in Egypt,117
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in Italy,116
a house,23,Is a door on the house open or closed?,51l,"['closed', 'open']",NF,A photo of a house in Spain,115
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in United Arab Emirates,120
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in South Korea,121
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in China,122
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in United States of America,123
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in Philippines,118
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in Mexico,119
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in India,41
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in Japan,40
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in Colombia,39
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in Indonesia,38
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in Turkey,37
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in Nigeria,36
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in United Kingdom,35
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in Egypt,117
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in Italy,116
a house,23,Is the house single-storey or multi-storey?,44g,"['multi-storey', 'single-storey']",NF,A photo of a house in Spain,115
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in United Arab Emirates,120
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in South Korea,121
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in China,122
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in United States of America,123
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in Philippines,118
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in Mexico,119
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in India,41
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in Japan,40
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in Colombia,39
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in Indonesia,38
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in Turkey,37
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in Nigeria,36
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in United Kingdom,35
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in Egypt,117
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in Italy,116
a house,23,Is the roof of the house flat or sloped?,45g,"['flat', 'sloped']",NF,A photo of a house in Spain,115
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in United Arab Emirates,120
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in South Korea,121
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in China,122
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in United States of America,123
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in Philippines,118
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in Mexico,119
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in India,41
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in Japan,40
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in Colombia,39
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in Indonesia,38
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in Turkey,37
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in Nigeria,36
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in United Kingdom,35
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in Egypt,117
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in Italy,116
a house,23,Is there a chimney on the house?,46g,"['yes', 'no']",F,A photo of a house in Spain,115
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in United Arab Emirates,120
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in South Korea,121
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in China,122
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in United States of America,123
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in Philippines,118
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in Mexico,119
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in India,41
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in Japan,40
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in Colombia,39
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in Indonesia,38
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in Turkey,37
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in Nigeria,36
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in United Kingdom,35
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in Egypt,117
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in Italy,116
a house,23,Is there a fence on the property?,50g,"['yes', 'no']",F,A photo of a house in Spain,115
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in United Arab Emirates,120
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in South Korea,121
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in China,122
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in United States of America,123
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in Philippines,118
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in Mexico,119
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in India,41
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in Japan,40
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in Colombia,39
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in Indonesia,38
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in Turkey,37
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in Nigeria,36
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in United Kingdom,35
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in Egypt,117
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in Italy,116
a house,23,"Is there a garage visible, attached to the house?",48g,"['yes', 'no']",F,A photo of a house in Spain,115
